Orig_subID,Orig_ses,Original_file,Renamed_subID,Renamed_ses,Renamed_file,nvols,type,image_folder,image_type
sub-MILO,ses-20221101,sub-MILO_ses-20221101_T2w.json,sub-001,ses-027,sub-001_ses-027_run-1_T2w.json,1,json,anat,T2w
sub-MILO,ses-20221201,sub-MILO_ses-20221201_run-1_T1w.nii.gz,sub-001,ses-028,sub-001_ses-028_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-MILO,ses-20221201,sub-MILO_ses-20221201_run-1_T1w.json,sub-001,ses-028,sub-001_ses-028_run-1_T1w.json,1,json,anat,T1w
sub-MILO,ses-20221201,sub-MILO_ses-20221201_run-2_T1w.nii.gz,sub-001,ses-028,sub-001_ses-028_run-2_T1w.nii.gz,1,nifti,anat,T1w
sub-MILO,ses-20221201,sub-MILO_ses-20221201_run-2_T1w.json,sub-001,ses-028,sub-001_ses-028_run-2_T1w.json,1,json,anat,T1w
sub-MILO,ses-20221201,sub-MILO_ses-20221201_T2w.nii.gz,sub-001,ses-028,sub-001_ses-028_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-MILO,ses-20221201,sub-MILO_ses-20221201_T2w.json,sub-001,ses-028,sub-001_ses-028_run-1_T2w.json,1,json,anat,T2w
sub-MILO,ses-20221222,sub-MILO_ses-20221222_run-1_T1w.nii.gz,sub-001,ses-029,sub-001_ses-029_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-MILO,ses-20221222,sub-MILO_ses-20221222_run-1_T1w.json,sub-001,ses-029,sub-001_ses-029_run-1_T1w.json,1,json,anat,T1w
sub-MILO,ses-20221222,sub-MILO_ses-20221222_run-2_T1w.nii.gz,sub-001,ses-029,sub-001_ses-029_run-2_T1w.nii.gz,1,nifti,anat,T1w
sub-MILO,ses-20221222,sub-MILO_ses-20221222_run-2_T1w.json,sub-001,ses-029,sub-001_ses-029_run-2_T1w.json,1,json,anat,T1w
sub-MILO,ses-20221222,sub-MILO_ses-20221222_T2w.nii.gz,sub-001,ses-029,sub-001_ses-029_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-MILO,ses-20221222,sub-MILO_ses-20221222_T2w.json,sub-001,ses-029,sub-001_ses-029_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20190509,sub-OOPS_ses-20190509_run-1_T1w.nii.gz,sub-002,ses-001,sub-002_ses-001_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20190509,sub-OOPS_ses-20190509_run-1_T1w.json,sub-002,ses-001,sub-002_ses-001_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20190509,sub-OOPS_ses-20190509_run-2_T1w.nii.gz,sub-002,ses-001,sub-002_ses-001_run-2_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20190509,sub-OOPS_ses-20190509_run-2_T1w.json,sub-002,ses-001,sub-002_ses-001_run-2_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20190509,sub-OOPS_ses-20190509_run-1_T2w.nii.gz,sub-002,ses-001,sub-002_ses-001_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20190509,sub-OOPS_ses-20190509_run-1_T2w.json,sub-002,ses-001,sub-002_ses-001_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20190509,sub-OOPS_ses-20190509_run-2_T2w.nii.gz,sub-002,ses-001,sub-002_ses-001_run-2_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20190509,sub-OOPS_ses-20190509_run-2_T2w.json,sub-002,ses-001,sub-002_ses-001_run-2_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20190523,sub-OOPS_ses-20190523_T1w.nii.gz,sub-002,ses-002,sub-002_ses-002_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20190523,sub-OOPS_ses-20190523_T1w.json,sub-002,ses-002,sub-002_ses-002_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20190523,sub-OOPS_ses-20190523_T2w.nii.gz,sub-002,ses-002,sub-002_ses-002_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20190523,sub-OOPS_ses-20190523_T2w.json,sub-002,ses-002,sub-002_ses-002_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20190606,sub-OOPS_ses-20190606_T1w.nii.gz,sub-002,ses-003,sub-002_ses-003_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20190606,sub-OOPS_ses-20190606_T1w.json,sub-002,ses-003,sub-002_ses-003_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20190606,sub-OOPS_ses-20190606_T2w.nii.gz,sub-002,ses-003,sub-002_ses-003_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20190606,sub-OOPS_ses-20190606_T2w.json,sub-002,ses-003,sub-002_ses-003_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20190618,sub-OOPS_ses-20190618_T1w.nii.gz,sub-002,ses-004,sub-002_ses-004_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20190618,sub-OOPS_ses-20190618_T1w.json,sub-002,ses-004,sub-002_ses-004_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20190618,sub-OOPS_ses-20190618_T2w.nii.gz,sub-002,ses-004,sub-002_ses-004_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20190618,sub-OOPS_ses-20190618_T2w.json,sub-002,ses-004,sub-002_ses-004_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20190702,sub-OOPS_ses-20190702_T1w.nii.gz,sub-002,ses-005,sub-002_ses-005_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20190702,sub-OOPS_ses-20190702_T1w.json,sub-002,ses-005,sub-002_ses-005_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20190702,sub-OOPS_ses-20190702_T2w.nii.gz,sub-002,ses-005,sub-002_ses-005_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20190702,sub-OOPS_ses-20190702_T2w.json,sub-002,ses-005,sub-002_ses-005_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20190718,sub-OOPS_ses-20190718_T1w.nii.gz,sub-002,ses-006,sub-002_ses-006_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20190718,sub-OOPS_ses-20190718_T1w.json,sub-002,ses-006,sub-002_ses-006_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20190718,sub-OOPS_ses-20190718_T2w.nii.gz,sub-002,ses-006,sub-002_ses-006_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20190718,sub-OOPS_ses-20190718_T2w.json,sub-002,ses-006,sub-002_ses-006_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20190801,sub-OOPS_ses-20190801_T1w.nii.gz,sub-002,ses-007,sub-002_ses-007_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20190801,sub-OOPS_ses-20190801_T1w.json,sub-002,ses-007,sub-002_ses-007_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20190801,sub-OOPS_ses-20190801_T2w.nii.gz,sub-002,ses-007,sub-002_ses-007_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20190801,sub-OOPS_ses-20190801_T2w.json,sub-002,ses-007,sub-002_ses-007_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20190815,sub-OOPS_ses-20190815_T1w.nii.gz,sub-002,ses-008,sub-002_ses-008_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20190815,sub-OOPS_ses-20190815_T1w.json,sub-002,ses-008,sub-002_ses-008_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20190815,sub-OOPS_ses-20190815_T2w.nii.gz,sub-002,ses-008,sub-002_ses-008_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20190815,sub-OOPS_ses-20190815_T2w.json,sub-002,ses-008,sub-002_ses-008_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20190829,sub-OOPS_ses-20190829_T1w.nii.gz,sub-002,ses-009,sub-002_ses-009_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20190829,sub-OOPS_ses-20190829_T1w.json,sub-002,ses-009,sub-002_ses-009_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20190829,sub-OOPS_ses-20190829_T2w.nii.gz,sub-002,ses-009,sub-002_ses-009_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20190829,sub-OOPS_ses-20190829_T2w.json,sub-002,ses-009,sub-002_ses-009_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20190912,sub-OOPS_ses-20190912_T1w.nii.gz,sub-002,ses-010,sub-002_ses-010_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20190912,sub-OOPS_ses-20190912_T1w.json,sub-002,ses-010,sub-002_ses-010_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20190912,sub-OOPS_ses-20190912_T2w.nii.gz,sub-002,ses-010,sub-002_ses-010_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20190912,sub-OOPS_ses-20190912_T2w.json,sub-002,ses-010,sub-002_ses-010_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20190926,sub-OOPS_ses-20190926_T1w.nii.gz,sub-002,ses-011,sub-002_ses-011_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20190926,sub-OOPS_ses-20190926_T1w.json,sub-002,ses-011,sub-002_ses-011_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20190926,sub-OOPS_ses-20190926_T2w.nii.gz,sub-002,ses-011,sub-002_ses-011_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20190926,sub-OOPS_ses-20190926_T2w.json,sub-002,ses-011,sub-002_ses-011_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20191010,sub-OOPS_ses-20191010_T1w.nii.gz,sub-002,ses-012,sub-002_ses-012_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20191010,sub-OOPS_ses-20191010_T1w.json,sub-002,ses-012,sub-002_ses-012_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20191010,sub-OOPS_ses-20191010_T2w.nii.gz,sub-002,ses-012,sub-002_ses-012_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20191010,sub-OOPS_ses-20191010_T2w.json,sub-002,ses-012,sub-002_ses-012_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20191024,sub-OOPS_ses-20191024_T1w.nii.gz,sub-002,ses-013,sub-002_ses-013_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20191024,sub-OOPS_ses-20191024_T1w.json,sub-002,ses-013,sub-002_ses-013_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20191024,sub-OOPS_ses-20191024_T2w.nii.gz,sub-002,ses-013,sub-002_ses-013_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20191024,sub-OOPS_ses-20191024_T2w.json,sub-002,ses-013,sub-002_ses-013_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20191107,sub-OOPS_ses-20191107_T1w.nii.gz,sub-002,ses-014,sub-002_ses-014_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20191107,sub-OOPS_ses-20191107_T1w.json,sub-002,ses-014,sub-002_ses-014_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20191107,sub-OOPS_ses-20191107_T2w.nii.gz,sub-002,ses-014,sub-002_ses-014_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20191107,sub-OOPS_ses-20191107_T2w.json,sub-002,ses-014,sub-002_ses-014_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20191121,sub-OOPS_ses-20191121_T1w.nii.gz,sub-002,ses-015,sub-002_ses-015_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20191121,sub-OOPS_ses-20191121_T1w.json,sub-002,ses-015,sub-002_ses-015_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20191121,sub-OOPS_ses-20191121_T2w.nii.gz,sub-002,ses-015,sub-002_ses-015_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20191121,sub-OOPS_ses-20191121_T2w.json,sub-002,ses-015,sub-002_ses-015_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20191205,sub-OOPS_ses-20191205_T1w.nii.gz,sub-002,ses-016,sub-002_ses-016_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20191205,sub-OOPS_ses-20191205_T1w.json,sub-002,ses-016,sub-002_ses-016_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20191205,sub-OOPS_ses-20191205_T2w.nii.gz,sub-002,ses-016,sub-002_ses-016_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20191205,sub-OOPS_ses-20191205_T2w.json,sub-002,ses-016,sub-002_ses-016_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20191217,sub-OOPS_ses-20191217_T1w.nii.gz,sub-002,ses-017,sub-002_ses-017_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20191217,sub-OOPS_ses-20191217_T1w.json,sub-002,ses-017,sub-002_ses-017_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20191217,sub-OOPS_ses-20191217_T2w.nii.gz,sub-002,ses-017,sub-002_ses-017_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20191217,sub-OOPS_ses-20191217_T2w.json,sub-002,ses-017,sub-002_ses-017_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20191230,sub-OOPS_ses-20191230_T1w.nii.gz,sub-002,ses-018,sub-002_ses-018_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20191230,sub-OOPS_ses-20191230_T1w.json,sub-002,ses-018,sub-002_ses-018_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20191230,sub-OOPS_ses-20191230_T2w.nii.gz,sub-002,ses-018,sub-002_ses-018_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20191230,sub-OOPS_ses-20191230_T2w.json,sub-002,ses-018,sub-002_ses-018_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20200114,sub-OOPS_ses-20200114_T1w.nii.gz,sub-002,ses-019,sub-002_ses-019_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20200114,sub-OOPS_ses-20200114_T1w.json,sub-002,ses-019,sub-002_ses-019_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20200114,sub-OOPS_ses-20200114_T2w.nii.gz,sub-002,ses-019,sub-002_ses-019_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20200114,sub-OOPS_ses-20200114_T2w.json,sub-002,ses-019,sub-002_ses-019_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20200128,sub-OOPS_ses-20200128_T1w.nii.gz,sub-002,ses-020,sub-002_ses-020_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20200128,sub-OOPS_ses-20200128_T1w.json,sub-002,ses-020,sub-002_ses-020_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20200128,sub-OOPS_ses-20200128_T2w.nii.gz,sub-002,ses-020,sub-002_ses-020_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20200128,sub-OOPS_ses-20200128_T2w.json,sub-002,ses-020,sub-002_ses-020_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20200211,sub-OOPS_ses-20200211_T1w.nii.gz,sub-002,ses-021,sub-002_ses-021_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20200211,sub-OOPS_ses-20200211_T1w.json,sub-002,ses-021,sub-002_ses-021_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20200211,sub-OOPS_ses-20200211_T2w.nii.gz,sub-002,ses-021,sub-002_ses-021_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20200211,sub-OOPS_ses-20200211_T2w.json,sub-002,ses-021,sub-002_ses-021_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20200225,sub-OOPS_ses-20200225_T1w.nii.gz,sub-002,ses-022,sub-002_ses-022_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20200225,sub-OOPS_ses-20200225_T1w.json,sub-002,ses-022,sub-002_ses-022_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20200225,sub-OOPS_ses-20200225_T2w.nii.gz,sub-002,ses-022,sub-002_ses-022_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20200225,sub-OOPS_ses-20200225_T2w.json,sub-002,ses-022,sub-002_ses-022_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20200310,sub-OOPS_ses-20200310_T1w.nii.gz,sub-002,ses-023,sub-002_ses-023_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20200310,sub-OOPS_ses-20200310_T1w.json,sub-002,ses-023,sub-002_ses-023_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20200310,sub-OOPS_ses-20200310_T2w.nii.gz,sub-002,ses-023,sub-002_ses-023_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20200310,sub-OOPS_ses-20200310_T2w.json,sub-002,ses-023,sub-002_ses-023_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20200623,sub-OOPS_ses-20200623_T1w.nii.gz,sub-002,ses-024,sub-002_ses-024_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20200623,sub-OOPS_ses-20200623_T1w.json,sub-002,ses-024,sub-002_ses-024_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20200623,sub-OOPS_ses-20200623_T2w.nii.gz,sub-002,ses-024,sub-002_ses-024_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20200623,sub-OOPS_ses-20200623_T2w.json,sub-002,ses-024,sub-002_ses-024_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20200721,sub-OOPS_ses-20200721_T1w.nii.gz,sub-002,ses-025,sub-002_ses-025_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20200721,sub-OOPS_ses-20200721_T1w.json,sub-002,ses-025,sub-002_ses-025_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20200721,sub-OOPS_ses-20200721_T2w.nii.gz,sub-002,ses-025,sub-002_ses-025_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20200721,sub-OOPS_ses-20200721_T2w.json,sub-002,ses-025,sub-002_ses-025_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20200818,sub-OOPS_ses-20200818_T1w.nii.gz,sub-002,ses-026,sub-002_ses-026_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20200818,sub-OOPS_ses-20200818_T1w.json,sub-002,ses-026,sub-002_ses-026_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20200818,sub-OOPS_ses-20200818_T2w.nii.gz,sub-002,ses-026,sub-002_ses-026_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20200818,sub-OOPS_ses-20200818_T2w.json,sub-002,ses-026,sub-002_ses-026_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20200915,sub-OOPS_ses-20200915_T1w.nii.gz,sub-002,ses-027,sub-002_ses-027_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20200915,sub-OOPS_ses-20200915_T1w.json,sub-002,ses-027,sub-002_ses-027_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20200915,sub-OOPS_ses-20200915_T2w.nii.gz,sub-002,ses-027,sub-002_ses-027_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20200915,sub-OOPS_ses-20200915_T2w.json,sub-002,ses-027,sub-002_ses-027_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20201015,sub-OOPS_ses-20201015_T1w.nii.gz,sub-002,ses-028,sub-002_ses-028_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20201015,sub-OOPS_ses-20201015_T1w.json,sub-002,ses-028,sub-002_ses-028_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20201015,sub-OOPS_ses-20201015_T2w.nii.gz,sub-002,ses-028,sub-002_ses-028_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20201015,sub-OOPS_ses-20201015_T2w.json,sub-002,ses-028,sub-002_ses-028_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20201112,sub-OOPS_ses-20201112_T1w.nii.gz,sub-002,ses-029,sub-002_ses-029_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20201112,sub-OOPS_ses-20201112_T1w.json,sub-002,ses-029,sub-002_ses-029_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20201112,sub-OOPS_ses-20201112_T2w.nii.gz,sub-002,ses-029,sub-002_ses-029_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20201112,sub-OOPS_ses-20201112_T2w.json,sub-002,ses-029,sub-002_ses-029_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20201210,sub-OOPS_ses-20201210_T1w.nii.gz,sub-002,ses-030,sub-002_ses-030_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20201210,sub-OOPS_ses-20201210_T1w.json,sub-002,ses-030,sub-002_ses-030_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20201210,sub-OOPS_ses-20201210_T2w.nii.gz,sub-002,ses-030,sub-002_ses-030_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20201210,sub-OOPS_ses-20201210_T2w.json,sub-002,ses-030,sub-002_ses-030_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20210107,sub-OOPS_ses-20210107_T1w.nii.gz,sub-002,ses-031,sub-002_ses-031_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20210107,sub-OOPS_ses-20210107_T1w.json,sub-002,ses-031,sub-002_ses-031_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20210107,sub-OOPS_ses-20210107_T2w.nii.gz,sub-002,ses-031,sub-002_ses-031_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20210107,sub-OOPS_ses-20210107_T2w.json,sub-002,ses-031,sub-002_ses-031_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20210204,sub-OOPS_ses-20210204_T1w.nii.gz,sub-002,ses-032,sub-002_ses-032_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20210204,sub-OOPS_ses-20210204_T1w.json,sub-002,ses-032,sub-002_ses-032_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20210204,sub-OOPS_ses-20210204_T2w.nii.gz,sub-002,ses-032,sub-002_ses-032_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20210204,sub-OOPS_ses-20210204_T2w.json,sub-002,ses-032,sub-002_ses-032_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20210304,sub-OOPS_ses-20210304_T1w.nii.gz,sub-002,ses-033,sub-002_ses-033_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20210304,sub-OOPS_ses-20210304_T1w.json,sub-002,ses-033,sub-002_ses-033_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20210304,sub-OOPS_ses-20210304_T2w.nii.gz,sub-002,ses-033,sub-002_ses-033_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20210304,sub-OOPS_ses-20210304_T2w.json,sub-002,ses-033,sub-002_ses-033_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20210401,sub-OOPS_ses-20210401_T1w.nii.gz,sub-002,ses-034,sub-002_ses-034_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20210401,sub-OOPS_ses-20210401_T1w.json,sub-002,ses-034,sub-002_ses-034_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20210401,sub-OOPS_ses-20210401_T2w.nii.gz,sub-002,ses-034,sub-002_ses-034_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20210401,sub-OOPS_ses-20210401_T2w.json,sub-002,ses-034,sub-002_ses-034_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20210429,sub-OOPS_ses-20210429_T1w.nii.gz,sub-002,ses-035,sub-002_ses-035_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20210429,sub-OOPS_ses-20210429_T1w.json,sub-002,ses-035,sub-002_ses-035_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20210429,sub-OOPS_ses-20210429_T2w.nii.gz,sub-002,ses-035,sub-002_ses-035_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20210429,sub-OOPS_ses-20210429_T2w.json,sub-002,ses-035,sub-002_ses-035_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20210527,sub-OOPS_ses-20210527_T1w.nii.gz,sub-002,ses-036,sub-002_ses-036_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20210527,sub-OOPS_ses-20210527_T1w.json,sub-002,ses-036,sub-002_ses-036_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20210527,sub-OOPS_ses-20210527_T2w.nii.gz,sub-002,ses-036,sub-002_ses-036_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20210527,sub-OOPS_ses-20210527_T2w.json,sub-002,ses-036,sub-002_ses-036_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20210624,sub-OOPS_ses-20210624_T1w.nii.gz,sub-002,ses-037,sub-002_ses-037_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20210624,sub-OOPS_ses-20210624_T1w.json,sub-002,ses-037,sub-002_ses-037_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20210624,sub-OOPS_ses-20210624_T2w.nii.gz,sub-002,ses-037,sub-002_ses-037_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20210624,sub-OOPS_ses-20210624_T2w.json,sub-002,ses-037,sub-002_ses-037_run-1_T2w.json,1,json,anat,T2w
sub-OOPS,ses-20210722,sub-OOPS_ses-20210722_T1w.nii.gz,sub-002,ses-038,sub-002_ses-038_run-1_T1w.nii.gz,1,nifti,anat,T1w
sub-OOPS,ses-20210722,sub-OOPS_ses-20210722_T1w.json,sub-002,ses-038,sub-002_ses-038_run-1_T1w.json,1,json,anat,T1w
sub-OOPS,ses-20210722,sub-OOPS_ses-20210722_T2w.nii.gz,sub-002,ses-038,sub-002_ses-038_run-1_T2w.nii.gz,1,nifti,anat,T2w
sub-OOPS,ses-20210722,sub-OOPS_ses-20210722_T2w.json,sub-002,ses-038,sub-002_ses-038_run-1_T2w.json,1,json,anat,T2w
